Date,Month,Route,Actual,Predicted,Day,Year
20,8,54.0,Mechanical,Operations - Operator,Sunday,2023
20,8,17.0,General Delay,Operations - Operator,Sunday,2023
20,8,116.0,Operations - Operator,Operations - Operator,Sunday,2023
20,8,116.0,Operations - Operator,Operations - Operator,Sunday,2023
20,8,52.0,Mechanical,Operations - Operator,Sunday,2023
20,8,59.0,Operations - Operator,Operations - Operator,Sunday,2023
20,8,25.0,Mechanical,Operations - Operator,Sunday,2023
20,8,45.0,Operations - Operator,Mechanical,Sunday,2023
20,8,20.0,Security,Operations - Operator,Sunday,2023
20,8,52.0,Mechanical,Operations - Operator,Sunday,2023
20,8,65.0,Collision - TTC,Operations - Operator,Sunday,2023
20,8,34.0,Operations - Operator,Operations - Operator,Sunday,2023
20,8,95.0,Mechanical,Operations - Operator,Sunday,2023
20,8,29.0,Security,Mechanical,Sunday,2023
20,8,44.0,Mechanical,Operations - Operator,Sunday,2023
20,8,202.0,General Delay,Operations - Operator,Sunday,2023
20,8,47.0,Operations - Operator,Mechanical,Sunday,2023
20,8,29.0,Collision - TTC,Mechanical,Sunday,2023
20,8,116.0,Mechanical,Operations - Operator,Sunday,2023
20,8,91.0,Operations - Operator,Cleaning - Unsanitary,Sunday,2023
20,8,111.0,Mechanical,Mechanical,Sunday,2023
20,8,42.0,Mechanical,Operations - Operator,Sunday,2023
20,8,29.0,Operations - Operator,Mechanical,Sunday,2023
20,8,85.0,Operations - Operator,Mechanical,Sunday,2023
20,8,37.0,Operations - Operator,Operations - Operator,Sunday,2023
20,8,63.0,Collision - TTC,Operations - Operator,Sunday,2023
20,8,985.0,Cleaning - Unsanitary,Mechanical,Sunday,2023
20,8,29.0,Mechanical,Operations - Operator,Sunday,2023
20,8,41.0,Mechanical,Operations - Operator,Sunday,2023
20,8,46.0,Cleaning - Unsanitary,Operations - Operator,Sunday,2023
20,8,72.0,Operations - Operator,Operations - Operator,Sunday,2023
20,8,22.0,Mechanical,Operations - Operator,Sunday,2023
20,8,25.0,Operations - Operator,Mechanical,Sunday,2023
20,8,126.0,Operations - Operator,Mechanical,Sunday,2023
20,8,89.0,Operations - Operator,Operations - Operator,Sunday,2023
20,8,123.0,Vision,Operations - Operator,Sunday,2023
20,8,102.0,Mechanical,Mechanical,Sunday,2023
20,8,47.0,Operations - Operator,Operations - Operator,Sunday,2023
20,8,25.0,Operations - Operator,Operations - Operator,Sunday,2023
20,8,111.0,General Delay,Operations - Operator,Sunday,2023
20,8,62.0,General Delay,Diversion,Sunday,2023
20,8,120.0,Mechanical,Mechanical,Sunday,2023
20,8,102.0,Security,Operations - Operator,Sunday,2023
20,8,70.0,Security,Operations - Operator,Sunday,2023
20,8,21.0,Utilized Off Route,Mechanical,Sunday,2023
20,8,19.0,Security,Mechanical,Sunday,2023
20,8,16.0,General Delay,Diversion,Sunday,2023
20,8,45.0,Security,Mechanical,Sunday,2023
21,8,343.0,Emergency Services,Security,Monday,2023
21,8,57.0,Mechanical,Mechanical,Monday,2023
21,8,57.0,Mechanical,Mechanical,Monday,2023
21,8,937.0,Diversion,Diversion,Monday,2023
21,8,75.0,Mechanical,Mechanical,Monday,2023
21,8,925.0,Mechanical,Mechanical,Monday,2023
21,8,90.0,Mechanical,Mechanical,Monday,2023
21,8,130.0,Mechanical,Mechanical,Monday,2023
21,8,48.0,Security,Mechanical,Monday,2023
21,8,937.0,Diversion,Diversion,Monday,2023
21,8,168.0,Diversion,Mechanical,Monday,2023
21,8,71.0,Vision,Mechanical,Monday,2023
21,8,84.0,Collision - TTC,Mechanical,Monday,2023
21,8,12.0,Mechanical,Operations - Operator,Monday,2023
21,8,54.0,Collision - TTC,Operations - Operator,Monday,2023
21,8,98.0,Operations - Operator,Mechanical,Monday,2023
21,8,110.0,Diversion,Operations - Operator,Monday,2023
21,8,47.0,Operations - Operator,Operations - Operator,Monday,2023
21,8,47.0,Operations - Operator,Operations - Operator,Monday,2023
21,8,107.0,Investigation,Mechanical,Monday,2023
21,8,80.0,Collision - TTC,Mechanical,Monday,2023
21,8,42.0,Collision - TTC,Mechanical,Monday,2023
21,8,29.0,General Delay,Mechanical,Monday,2023
21,8,63.0,Operations - Operator,Operations - Operator,Monday,2023
21,8,100.0,Collision - TTC,Mechanical,Monday,2023
21,8,985.0,Operations - Operator,Mechanical,Monday,2023
21,8,985.0,Operations - Operator,Mechanical,Monday,2023
21,8,47.0,Mechanical,Operations - Operator,Monday,2023
21,8,929.0,Collision - TTC,Mechanical,Monday,2023
21,8,20.0,Diversion,Diversion,Monday,2023
21,8,52.0,Mechanical,Operations - Operator,Monday,2023
21,8,91.0,Mechanical,Operations - Operator,Monday,2023
21,8,47.0,Operations - Operator,Operations - Operator,Monday,2023
21,8,165.0,Mechanical,Mechanical,Monday,2023
21,8,123.0,Mechanical,Mechanical,Monday,2023
21,8,85.0,Mechanical,Operations - Operator,Monday,2023
21,8,996.0,Mechanical,Mechanical,Monday,2023
21,8,94.0,Utilized Off Route,Operations - Operator,Monday,2023
21,8,29.0,Emergency Services,Collision - TTC,Monday,2023
21,8,80.0,Collision - TTC,Mechanical,Monday,2023
21,8,25.0,Utilized Off Route,Operations - Operator,Monday,2023
21,8,935.0,Security,Mechanical,Monday,2023
21,8,116.0,Mechanical,Mechanical,Monday,2023
21,8,17.0,Operations - Operator,Operations - Operator,Monday,2023
21,8,90.0,Operations - Operator,Operations - Operator,Monday,2023
21,8,7.0,Operations - Operator,Operations - Operator,Monday,2023
21,8,51.0,Mechanical,Operations - Operator,Monday,2023
21,8,95.0,Mechanical,Operations - Operator,Monday,2023
21,8,11.0,Operations - Operator,Operations - Operator,Monday,2023
21,8,32.0,Mechanical,Operations - Operator,Monday,2023
21,8,927.0,Mechanical,Mechanical,Monday,2023
21,8,106.0,Operations - Operator,Operations - Operator,Monday,2023
21,8,72.0,Operations - Operator,Operations - Operator,Monday,2023
21,8,85.0,Operations - Operator,Operations - Operator,Monday,2023
21,8,960.0,Mechanical,Operations - Operator,Monday,2023
21,8,501.0,Diversion,Operations - Operator,Monday,2023
21,8,935.0,Mechanical,Mechanical,Monday,2023
21,8,52.0,Collision - TTC,Operations - Operator,Monday,2023
21,8,506.0,Collision - TTC,Mechanical,Monday,2023
21,8,54.0,Mechanical,Operations - Operator,Monday,2023
21,8,954.0,Security,Mechanical,Monday,2023
21,8,110.0,Mechanical,Mechanical,Monday,2023
21,8,161.0,Diversion,Diversion,Monday,2023
21,8,47.0,Operations - Operator,Operations - Operator,Monday,2023
21,8,21.0,Diversion,Operations - Operator,Monday,2023
21,8,15.0,Mechanical,Operations - Operator,Monday,2023
21,8,97.0,Operations - Operator,Diversion,Monday,2023
21,8,503.0,Collision - TTC,Mechanical,Monday,2023
21,8,995.0,Mechanical,Mechanical,Monday,2023
21,8,63.0,Operations - Operator,Operations - Operator,Monday,2023
21,8,32.0,Mechanical,Operations - Operator,Monday,2023
21,8,32.0,Mechanical,Operations - Operator,Monday,2023
21,8,94.0,Utilized Off Route,Operations - Operator,Monday,2023
21,8,45.0,Operations - Operator,Mechanical,Monday,2023
21,8,7.0,Mechanical,Mechanical,Monday,2023
21,8,72.0,Collision - TTC,Operations - Operator,Monday,2023
21,8,92.0,Mechanical,Mechanical,Monday,2023
21,8,935.0,Mechanical,Operations - Operator,Monday,2023
21,8,29.0,Security,Mechanical,Monday,2023
21,8,7.0,Operations - Operator,Operations - Operator,Monday,2023
21,8,56.0,Diversion,Diversion,Monday,2023
21,8,56.0,Diversion,Diversion,Monday,2023
21,8,35.0,Mechanical,Operations - Operator,Monday,2023
21,8,960.0,Mechanical,Mechanical,Monday,2023
21,8,29.0,Operations - Operator,Operations - Operator,Monday,2023
21,8,36.0,Collision - TTC,Collision - TTC,Monday,2023
21,8,32.0,Operations - Operator,Mechanical,Monday,2023
21,8,945.0,Operations - Operator,Mechanical,Monday,2023
21,8,32.0,Mechanical,Mechanical,Monday,2023
21,8,75.0,Operations - Operator,Mechanical,Monday,2023
21,8,168.0,Operations - Operator,Operations - Operator,Monday,2023
21,8,985.0,Mechanical,Mechanical,Monday,2023
21,8,97.0,Operations - Operator,Diversion,Monday,2023
21,8,118.0,Mechanical,Operations - Operator,Monday,2023
21,8,14.0,Operations - Operator,Operations - Operator,Monday,2023
21,8,63.0,Operations - Operator,Operations - Operator,Monday,2023
21,8,123.0,Operations - Operator,Mechanical,Monday,2023
21,8,118.0,Operations - Operator,Operations - Operator,Monday,2023
21,8,34.0,Operations - Operator,Operations - Operator,Monday,2023
21,8,34.0,Operations - Operator,Mechanical,Monday,2023
21,8,89.0,Mechanical,Operations - Operator,Monday,2023
21,8,24.0,Operations - Operator,Mechanical,Monday,2023
21,8,123.0,Operations - Operator,Mechanical,Monday,2023
21,8,34.0,Emergency Services,Operations - Operator,Monday,2023
21,8,59.0,Mechanical,Operations - Operator,Monday,2023
21,8,59.0,Mechanical,Operations - Operator,Monday,2023
21,8,7.0,Operations - Operator,Utilized Off Route,Monday,2023
21,8,168.0,Collision - TTC,Operations - Operator,Monday,2023
22,8,339.0,Security,Emergency Services,Tuesday,2023
22,8,45.0,Security,Mechanical,Tuesday,2023
22,8,363.0,Mechanical,Mechanical,Tuesday,2023
22,8,47.0,Diversion,Operations - Operator,Tuesday,2023
22,8,52.0,Security,Emergency Services,Tuesday,2023
22,8,102.0,Security,Emergency Services,Tuesday,2023
22,8,54.0,Mechanical,Operations - Operator,Tuesday,2023
22,8,133.0,Cleaning - Unsanitary,Mechanical,Tuesday,2023
22,8,32.0,Operations - Operator,Operations - Operator,Tuesday,2023
22,8,902.0,Mechanical,Mechanical,Tuesday,2023
22,8,985.0,Security,Mechanical,Tuesday,2023
22,8,98.0,Emergency Services,Mechanical,Tuesday,2023
22,8,985.0,Security,Collision - TTC,Tuesday,2023
22,8,165.0,Collision - TTC,Mechanical,Tuesday,2023
22,8,134.0,Operations - Operator,Mechanical,Tuesday,2023
22,8,125.0,Operations - Operator,Mechanical,Tuesday,2023
22,8,161.0,Mechanical,Operations - Operator,Tuesday,2023
22,8,85.0,Security,Mechanical,Tuesday,2023
22,8,40.0,Collision - TTC,Mechanical,Tuesday,2023
22,8,96.0,Mechanical,Operations - Operator,Tuesday,2023
22,8,124.0,Mechanical,Operations - Operator,Tuesday,2023
22,8,36.0,Mechanical,Operations - Operator,Tuesday,2023
22,8,102.0,Mechanical,Mechanical,Tuesday,2023
22,8,72.0,Mechanical,Operations - Operator,Tuesday,2023
22,8,107.0,Mechanical,Mechanical,Tuesday,2023
22,8,960.0,Diversion,Diversion,Tuesday,2023
22,8,67.0,Operations - Operator,Operations - Operator,Tuesday,2023
22,8,32.0,Operations - Operator,Mechanical,Tuesday,2023
22,8,123.0,Cleaning - Unsanitary,Mechanical,Tuesday,2023
22,8,506.0,Mechanical,Operations - Operator,Tuesday,2023
22,8,506.0,Mechanical,Operations - Operator,Tuesday,2023
22,8,86.0,Collision - TTC,Mechanical,Tuesday,2023
22,8,86.0,Collision - TTC,Mechanical,Tuesday,2023
22,8,96.0,Operations - Operator,Mechanical,Tuesday,2023
22,8,25.0,Operations - Operator,Operations - Operator,Tuesday,2023
22,8,960.0,Security,Operations - Operator,Tuesday,2023
22,8,53.0,Mechanical,Mechanical,Tuesday,2023
22,8,95.0,Emergency Services,Mechanical,Tuesday,2023
22,8,89.0,Operations - Operator,Operations - Operator,Tuesday,2023
22,8,40.0,Mechanical,Mechanical,Tuesday,2023
22,8,43.0,Security,Operations - Operator,Tuesday,2023
22,8,929.0,Mechanical,Mechanical,Tuesday,2023
22,8,45.0,Operations - Operator,Mechanical,Tuesday,2023
22,8,996.0,Security,Collision - TTC,Tuesday,2023
22,8,7.0,Operations - Operator,Operations - Operator,Tuesday,2023
22,8,54.0,Operations - Operator,Operations - Operator,Tuesday,2023
22,8,925.0,Operations - Operator,Utilized Off Route,Tuesday,2023
22,8,56.0,Operations - Operator,Operations - Operator,Tuesday,2023
22,8,935.0,Mechanical,Mechanical,Tuesday,2023
22,8,14.0,Operations - Operator,Operations - Operator,Tuesday,2023
22,8,999.0,Operations - Operator,Mechanical,Tuesday,2023
22,8,24.0,Mechanical,Operations - Operator,Tuesday,2023
22,8,39.0,Emergency Services,Operations - Operator,Tuesday,2023
22,8,91.0,Diversion,Diversion,Tuesday,2023
22,8,7.0,Security,Operations - Operator,Tuesday,2023
22,8,21.0,Emergency Services,Mechanical,Tuesday,2023
22,8,97.0,Operations - Operator,Operations - Operator,Tuesday,2023
22,8,53.0,Collision - TTC,Mechanical,Tuesday,2023
22,8,168.0,Mechanical,Operations - Operator,Tuesday,2023
22,8,86.0,Investigation,General Delay,Tuesday,2023
22,8,86.0,Mechanical,Mechanical,Tuesday,2023
22,8,171.0,Operations - Operator,Operations - Operator,Tuesday,2023
22,8,925.0,Operations - Operator,Utilized Off Route,Tuesday,2023
22,8,925.0,Operations - Operator,Operations - Operator,Tuesday,2023
22,8,53.0,Operations - Operator,Operations - Operator,Tuesday,2023
22,8,202.0,Held By,Diversion,Tuesday,2023
22,8,80.0,Mechanical,Mechanical,Tuesday,2023
22,8,944.0,Mechanical,Mechanical,Tuesday,2023
22,8,41.0,Security,Operations - Operator,Tuesday,2023
22,8,17.0,Mechanical,Mechanical,Tuesday,2023
22,8,34.0,Collision - TTC,Operations - Operator,Tuesday,2023
22,8,81.0,Operations - Operator,Operations - Operator,Tuesday,2023
22,8,68.0,Operations - Operator,Operations - Operator,Tuesday,2023
22,8,84.0,Mechanical,Mechanical,Tuesday,2023
22,8,60.0,Diversion,General Delay,Tuesday,2023
22,8,20.0,Operations - Operator,Operations - Operator,Tuesday,2023
22,8,937.0,Diversion,Mechanical,Tuesday,2023
22,8,108.0,Diversion,Mechanical,Tuesday,2023
22,8,17.0,Mechanical,Operations - Operator,Tuesday,2023
22,8,76.0,Emergency Services,Operations - Operator,Tuesday,2023
22,8,34.0,Operations - Operator,Operations - Operator,Tuesday,2023
22,8,960.0,Diversion,Diversion,Tuesday,2023
22,8,202.0,Operations - Operator,Operations - Operator,Tuesday,2023
22,8,89.0,Operations - Operator,Operations - Operator,Tuesday,2023
22,8,954.0,Mechanical,Operations - Operator,Tuesday,2023
22,8,25.0,Mechanical,Operations - Operator,Tuesday,2023
22,8,25.0,Operations - Operator,Operations - Operator,Tuesday,2023
22,8,202.0,Operations - Operator,Operations - Operator,Tuesday,2023
22,8,169.0,Diversion,Diversion,Tuesday,2023
22,8,960.0,Mechanical,Operations - Operator,Tuesday,2023
22,8,925.0,Operations - Operator,Operations - Operator,Tuesday,2023
22,8,45.0,Diversion,Diversion,Tuesday,2023
22,8,32.0,Mechanical,Mechanical,Tuesday,2023
22,8,937.0,Collision - TTC,Mechanical,Tuesday,2023
22,8,87.0,Operations - Operator,Operations - Operator,Tuesday,2023
22,8,935.0,Mechanical,Mechanical,Tuesday,2023
22,8,52.0,Security,Operations - Operator,Tuesday,2023
22,8,945.0,Collision - TTC,Diversion,Tuesday,2023
22,8,9.0,Operations - Operator,Operations - Operator,Tuesday,2023
22,8,68.0,Security,Diversion,Tuesday,2023
22,8,80.0,Mechanical,Mechanical,Tuesday,2023
22,8,32.0,Mechanical,Mechanical,Tuesday,2023
22,8,40.0,Collision - TTC,Mechanical,Tuesday,2023
22,8,94.0,Operations - Operator,Operations - Operator,Tuesday,2023
22,8,25.0,Operations - Operator,Operations - Operator,Tuesday,2023
22,8,47.0,Collision - TTC,Operations - Operator,Tuesday,2023
22,8,95.0,Operations - Operator,Mechanical,Tuesday,2023
22,8,96.0,Mechanical,Operations - Operator,Tuesday,2023
22,8,85.0,Operations - Operator,Operations - Operator,Tuesday,2023
22,8,52.0,Investigation,Mechanical,Tuesday,2023
22,8,129.0,Operations - Operator,Mechanical,Tuesday,2023
22,8,73.0,Road Blocked - NON-TTC Collision,Mechanical,Tuesday,2023
22,8,52.0,Emergency Services,Operations - Operator,Tuesday,2023
22,8,66.0,Mechanical,Mechanical,Tuesday,2023
22,8,95.0,Security,Mechanical,Tuesday,2023
22,8,47.0,Security,Operations - Operator,Tuesday,2023
22,8,104.0,Operations - Operator,Operations - Operator,Tuesday,2023
22,8,85.0,General Delay,Mechanical,Tuesday,2023
23,8,63.0,Emergency Services,Operations - Operator,Wednesday,2023
23,8,45.0,Operations - Operator,Mechanical,Wednesday,2023
23,8,102.0,Operations - Operator,Operations - Operator,Wednesday,2023
23,8,320.0,Security,Operations - Operator,Wednesday,2023
23,8,133.0,Operations - Operator,Operations - Operator,Wednesday,2023
23,8,996.0,Security,Operations - Operator,Wednesday,2023
23,8,107.0,Mechanical,Operations - Operator,Wednesday,2023
23,8,945.0,Operations - Operator,Mechanical,Wednesday,2023
23,8,79.0,Operations - Operator,Mechanical,Wednesday,2023
23,8,985.0,Operations - Operator,Operations - Operator,Wednesday,2023
23,8,985.0,Operations - Operator,Mechanical,Wednesday,2023
23,8,102.0,Mechanical,Mechanical,Wednesday,2023
23,8,954.0,Operations - Operator,Utilized Off Route,Wednesday,2023
23,8,161.0,Mechanical,Mechanical,Wednesday,2023
23,8,79.0,Security,Mechanical,Wednesday,2023
23,8,37.0,General Delay,Mechanical,Wednesday,2023
23,8,939.0,Mechanical,Mechanical,Wednesday,2023
23,8,989.0,Vision,Mechanical,Wednesday,2023
23,8,110.0,Mechanical,Mechanical,Wednesday,2023
23,8,110.0,Mechanical,Operations - Operator,Wednesday,2023
23,8,110.0,Mechanical,Operations - Operator,Wednesday,2023
23,8,78.0,Mechanical,Mechanical,Wednesday,2023
23,8,960.0,Mechanical,Mechanical,Wednesday,2023
23,8,67.0,Mechanical,Operations - Operator,Wednesday,2023
23,8,67.0,Mechanical,Operations - Operator,Wednesday,2023
23,8,36.0,Security,Mechanical,Wednesday,2023
23,8,99.0,Mechanical,Mechanical,Wednesday,2023
23,8,999.0,Collision - TTC,Operations - Operator,Wednesday,2023
23,8,86.0,Security,Operations - Operator,Wednesday,2023
23,8,985.0,Mechanical,Mechanical,Wednesday,2023
23,8,36.0,Collision - TTC,Mechanical,Wednesday,2023
23,8,41.0,Diversion,Diversion,Wednesday,2023
23,8,102.0,Operations - Operator,Mechanical,Wednesday,2023
23,8,129.0,Mechanical,Mechanical,Wednesday,2023
23,8,133.0,Operations - Operator,Operations - Operator,Wednesday,2023
23,8,89.0,Operations - Operator,Mechanical,Wednesday,2023
23,8,102.0,Mechanical,Mechanical,Wednesday,2023
23,8,116.0,Mechanical,Operations - Operator,Wednesday,2023
23,8,960.0,Mechanical,Mechanical,Wednesday,2023
23,8,36.0,Mechanical,Operations - Operator,Wednesday,2023
23,8,112.0,Mechanical,Mechanical,Wednesday,2023
23,8,75.0,Security,Operations - Operator,Wednesday,2023
23,8,53.0,Operations - Operator,Operations - Operator,Wednesday,2023
23,8,53.0,Operations - Operator,Operations - Operator,Wednesday,2023
23,8,37.0,Operations - Operator,Operations - Operator,Wednesday,2023
23,8,168.0,Investigation,Operations - Operator,Wednesday,2023
23,8,102.0,Operations - Operator,Operations - Operator,Wednesday,2023
